0,1,2,3,4,5,6,7,8,state
1.75654,8.97771,-9.9706,-0.763213,-11.9586,-1.32661,-3.71031,-0.677308,1.91804,12.0
1.29999,6.58472,-10.6621,0.940569,-8.91841,-1.96388,-3.69621,-0.719453,2.42011,12.0
0.787355,5.25762,-11.0117,2.31845,-5.16707,-3.38379,-3.3933,-0.684345,2.53877,12.0
0.288621,4.38847,-11.0548,3.21817,-2.49279,-2.83409,-2.78439,-0.653061,2.89213,12.0
0.370369,3.55625,-10.7043,3.24817,-0.228141,-2.02777,-1.58146,-0.700223,3.0977,12.0
0.0752794,3.25742,-10.4383,3.07625,2.07216,-1.61243,-0.497583,-1.20101,3.15052,12.0
-0.714372,3.31217,-9.25724,2.73572,4.74559,-1.78217,0.585526,-2.27197,3.28404,12.0
-1.4059,3.66521,-8.57602,0.665408,7.08238,-2.44681,1.85077,-3.45674,3.26578,12.0
-1.66518,4.2843,-7.46586,-0.773468,9.22525,-3.64147,2.85398,-3.80325,3.08527,12.0
-1.79575,4.7451,-6.96903,-2.61276,10.2824,-4.10416,3.54775,-3.53652,2.4347,12.0
-1.69878,4.56052,-6.31267,-1.88859,10.4132,-6.68577,4.16117,-3.2677,1.59035,12.0
-1.79851,4.60269,-5.92943,-1.82039,9.2533,-5.55785,4.76691,-3.41493,0.555562,12.0
-1.68228,4.87741,-4.81248,-1.67987,8.06344,-3.2669,5.89899,-3.10986,-0.47664,12.0
-1.65501,5.33871,-4.12086,-0.623475,7.57721,-2.27816,6.85381,-2.3882,-1.24312,12.0
-1.62374,5.99039,-3.35284,-0.00648496,7.82284,-4.62976,8.14118,-1.85755,-2.12077,12.0
-1.39977,6.60367,-2.46634,0.57428,7.91849,-6.90409,10.3281,-1.29494,-2.9508,12.0
-1.13721,7.33048,-1.57965,0.687675,11.0299,-3.34982,12.8226,-0.622574,-3.50824,12.0
-0.441767,7.78352,-1.22438,0.119092,11.785,-3.32385,13.9796,-0.400828,-3.65211,12.0
-0.336512,8.20697,-0.454483,-0.116036,12.2271,-4.87839,14.808,-0.701035,-4.72226,12.0
-0.380278,8.74575,0.351279,-0.223395,12.5589,-5.9656,15.3906,-1.91693,-5.05604,12.0
-0.66496,9.54783,0.690695,-0.378511,12.5676,-4.76809,16.2425,-2.56625,-5.23622,12.0
-0.681104,10.3489,1.1496,-0.366579,11.8929,-4.30103,16.6165,-2.41642,-5.27191,12.0
-0.582005,11.0359,1.68759,-0.793821,11.1862,-3.22228,17.8065,-2.19363,-5.5698,12.0
-0.450725,11.3046,2.1505,-1.18151,10.5926,-2.10447,18.4318,-1.54802,-6.06906,12.0
-0.634594,11.4588,2.26269,-1.75962,10.6218,-3.62515,18.5747,-0.52028,-6.49846,12.0
-1.36408,10.9692,2.02249,-2.36603,10.7575,-6.11472,18.2605,0.436614,-7.20223,12.0
-2.64224,10.7914,2.23486,-2.55891,11.4638,-7.55319,16.9341,1.08548,-6.60243,12.0
-3.38841,11.0269,2.45382,-2.31943,11.6537,-7.20098,15.8305,1.3912,-5.99821,12.0
-3.95027,11.9891,3.48131,-1.59868,11.5176,-4.70934,15.7774,1.11915,-5.18669,12.0
-3.97318,12.8361,4.82517,-1.0142,11.3017,-2.9556,15.757,1.00034,-4.56873,12.0
-3.70927,12.8058,5.90687,-0.854089,10.7385,-2.6411,14.0643,0.850698,-3.54324,12.0
-2.94249,11.7044,6.4609,-1.2519,10.0585,-3.14947,12.323,0.0201084,-2.78415,12.0
-2.58115,10.4854,6.2395,-1.30653,9.00126,-3.61168,10.9959,-1.14541,-3.17642,12.0
-2.03676,9.75583,5.74978,-1.13888,7.67839,-4.2626,9.89193,-2.38796,-3.60452,12.0
-1.76279,9.51915,4.98493,-1.22382,6.54773,-4.45407,8.73116,-2.91281,-3.53598,12.0
-1.94665,9.48401,5.13625,-1.01249,5.60231,-4.95054,7.64517,-2.18325,-3.70601,12.0
-2.39157,9.75476,5.32111,-0.778636,4.96305,-4.7119,6.96442,-1.00878,-2.87131,12.0
-2.79495,9.60957,5.70043,-0.260745,5.07071,-5.24496,6.23505,0.13116,-2.42279,12.0
-3.01873,8.70313,5.96955,0.337555,5.89407,-5.70144,5.71368,0.209775,-2.35144,12.0
-3.377,7.64077,5.65986,0.257651,7.09766,-5.93913,5.5882,0.214341,-2.81583,12.0
-3.83019,6.73541,5.84857,0.273918,8.49369,-5.51744,6.0219,0.215993,-3.35165,12.0
-4.21717,6.3952,5.65148,0.0519493,9.73774,-5.40935,6.10241,1.08847,-3.31765,12.0
-4.37073,6.05491,5.65033,-0.587941,10.1932,-5.19009,5.82784,2.26194,-2.67172,12.0
-4.46154,5.78657,5.265,-0.930773,10.2695,-5.19655,5.74322,3.12918,-1.86759,12.0
-4.54889,5.82207,4.91719,-1.26282,9.67101,-4.77469,5.36859,2.63732,-1.7912,12.0
-4.32269,6.12316,4.84258,-1.50215,9.10485,-5.08695,5.37621,0.934597,-2.51376,12.0
-4.10452,6.23288,4.57607,-1.26255,8.75917,-5.97207,5.75905,-0.162355,-3.31341,12.0
-3.84267,6.41953,4.4639,-1.23174,9.02081,-6.24341,6.57539,0.176716,-3.61585,12.0
-3.91691,6.42045,4.50127,-1.13035,9.02628,-5.38973,7.10566,1.80669,-3.69771,12.0
-4.14204,6.46047,4.53625,-1.06243,8.91126,-5.65917,7.43621,3.13731,-4.16565,12.0
-3.98714,6.23301,4.69329,-1.07085,9.33205,-4.69267,7.40514,3.93425,-4.09374,12.0
-3.57974,6.18985,4.46861,-1.40652,9.52294,-4.46705,7.38421,4.35865,-4.90697,12.0
-3.40043,6.52683,4.12378,-1.35489,8.71813,-6.5157,7.81044,3.98222,-5.63346,12.0
-3.14821,6.86255,3.70306,-0.969402,7.61788,-7.55061,8.31581,3.79419,-6.24455,12.0
-3.04448,7.2001,3.35709,-1.1119,8.65415,-4.72993,8.62038,4.36118,-6.16776,12.0
-2.97692,7.38687,3.08806,-1.03595,8.70023,-3.45091,9.52018,4.65924,-6.16039,12.0
-2.7518,7.5362,3.01395,-0.954325,8.42905,-4.53274,10.9157,4.60929,-5.75987,12.0
-2.57275,8.0246,2.63011,-0.870217,8.23369,-5.53733,11.7267,3.69507,-6.01601,12.0
-2.43365,8.77786,2.12932,-1.2041,8.23683,-5.23362,12.1929,1.07409,-6.2265,12.0
-2.39533,9.0428,2.09051,-1.1946,8.80344,-4.96424,12.9644,-1.2843,-6.28113,12.0
-2.10558,9.15094,1.70961,-1.23952,9.25359,-5.23756,13.8519,-2.08541,-6.49859,12.0
-1.7751,8.91866,1.48442,-1.2841,9.40277,-5.47118,14.5547,-2.61987,-6.68102,12.0
-1.47546,8.91566,1.41195,-1.09239,9.40243,-5.42899,14.7781,-2.8491,-6.6773,12.0
-0.940251,8.83737,1.61267,-0.852659,9.25369,-5.03695,15.085,-2.47292,-6.48354,12.0
-0.414142,8.98403,1.50459,-0.624071,9.21533,-5.03268,15.1004,-2.24928,-5.98311,12.0
0.053229,9.43849,1.81796,-0.749653,9.2884,-5.42241,14.9991,-1.83349,-5.67801,12.0
0.498402,9.96311,1.47647,-0.942713,9.21317,-5.5031,13.7276,0.91694,-11.4194,12.0
0.82005,10.1831,0.903233,-1.09089,9.10172,-5.35054,2.94076,-22.4557,-28.3644,12.0
0.708544,10.6389,0.861538,-0.844681,9.09623,-6.04304,28.3859,-72.3646,24.3794,12.0
0.374324,10.5294,1.04934,-0.541752,9.20772,-6.11536,15.985,-96.7121,-16.1543,12.0
-0.0692448,10.043,1.42921,-0.0772205,9.45382,-8.46972,0.279695,-86.0914,1.83301,12.0
-0.665576,9.51957,1.76843,0.367545,9.29025,-10.1649,0.875436,6.75061,-9.23341,12.0
-0.90363,9.67975,2.49558,1.00745,8.56881,-5.19463,13.0375,49.292,-6.71002,12.0
-1.21592,9.46212,3.33836,0.790349,7.0643,0.498306,15.5771,46.725,-1.14973,12.0
-1.11538,8.96568,3.07213,0.683226,5.45954,-2.9833,11.5622,-11.6931,9.47504,12.0
-1.3265,8.09051,2.61007,0.480755,5.12137,-8.52297,8.2694,-31.085,-7.84228,12.0
-1.68294,8.80862,1.98651,0.998917,5.18272,-10.3337,1.94172,-17.2394,-1.43286,12.0
-1.86362,10.1756,1.94071,1.58772,5.30645,-8.4648,8.23494,-7.71487,-5.59511,12.0
-2.15766,10.7859,2.0497,2.32319,5.55004,-5.50947,15.1277,-2.96308,-2.2738,12.0
-2.37235,10.2226,2.51024,3.06236,5.88109,-6.31029,10.3394,-1.02137,-3.91713,12.0
-2.53872,8.81868,2.35853,3.97008,6.95918,-7.92363,4.90109,1.46075,-6.14932,12.0
-2.6569,8.32601,2.31994,4.33291,8.39257,-7.37963,7.39434,1.03075,-6.54556,12.0
-3.26528,8.74634,2.11697,4.55511,9.11412,-6.3712,10.7114,0.24248,-5.54192,12.0
-3.96502,9.20116,1.45067,4.58801,9.30098,-6.56482,10.0415,-1.37284,-2.49019,12.0
-4.11939,9.12578,1.37163,4.48716,9.06985,-7.37903,9.4288,-2.5545,-1.44722,12.0
-4.17348,8.70538,0.987369,3.82225,9.1433,-7.97213,9.86512,-2.89585,-1.82652,12.0
-4.14318,8.5896,0.795777,2.88262,8.96111,-7.52391,10.5408,-2.93873,-1.74214,12.0
-4.4442,10.4859,0.438484,2.48364,8.85413,-6.83381,10.3471,-2.28919,-2.09547,12.0
-3.97069,11.6236,0.788125,2.2519,8.71238,-5.6372,9.89145,-1.21969,-2.53126,12.0
-4.23494,11.2848,0.862284,1.7041,8.68196,-4.83389,9.10069,-0.871068,-2.77307,12.0
-4.63288,10.3359,0.474651,1.23108,7.80558,-6.58205,9.13688,-0.262523,-2.93084,12.0
-4.38225,9.87591,0.172058,1.4698,6.54781,-8.70329,9.50126,-0.6803,-3.19464,12.0
-4.60525,10.2195,0.206046,1.23913,7.39346,-6.2708,9.1558,-2.12065,-3.22783,12.0
-4.2049,10.9417,0.709942,0.962441,7.40956,-4.03005,9.11574,-3.26044,-3.1054,12.0
-4.52914,10.4841,0.167806,1.1054,6.84247,-4.29666,9.1291,-2.38973,-2.80195,12.0
-4.54383,9.72298,-0.099258,1.51608,6.90573,-5.87699,9.87488,-1.8613,-2.99053,12.0
-4.68243,10.1818,0.16653,2.13051,7.19716,-7.02843,9.46923,-2.39282,-2.68267,12.0
-4.3491,10.7932,0.939208,2.49533,7.65259,-6.32633,9.41981,-2.57922,-3.06792,12.0
-4.60374,11.0628,1.16541,3.23656,7.61656,-5.73197,9.15583,-2.53895,-3.14805,12.0
-4.97521,10.6507,1.43065,3.61741,7.50241,-5.72469,8.9678,-2.49947,-3.18882,12.0
-4.81495,10.4246,1.74171,3.87914,7.31227,-5.87422,9.04615,-2.46294,-3.07247,12.0
-4.70531,9.51386,1.8234,3.83699,7.08569,-5.99041,9.19337,-2.72935,-3.1079,12.0
-4.5978,8.48897,1.86695,3.94413,7.38475,-6.26049,9.2291,-2.84317,-3.14541,12.0
-4.62185,7.1574,1.44772,3.61263,7.42607,-5.87942,9.04058,-3.10777,-3.1457,12.0
-4.67273,6.6242,1.17935,3.3027,7.6893,-6.07949,9.07761,-3.18394,-3.14485,12.0
-5.13369,6.5122,0.980385,3.15367,7.69055,-5.96603,9.19746,-2.57844,-2.99302,12.0
-5.16587,6.74114,1.09459,3.19511,7.65356,-5.849,9.32122,-2.27829,-2.64631,12.0
-5.15918,6.55345,1.32625,3.29867,7.4626,-6.19499,9.36124,-2.20323,-2.56919,12.0
-5.32423,6.28603,0.978294,3.41395,7.38719,-6.15394,9.35475,-2.39147,-2.76103,12.0
-5.36763,5.86832,0.902078,3.33971,7.27499,-6.07748,9.35997,-2.65918,-2.52778,12.0
-5.52094,6.32341,0.744297,3.14641,7.53838,-6.198,9.58162,-2.5837,-2.64174,12.0
-5.59894,6.92935,0.548647,3.25623,7.98857,-6.39107,9.57601,-2.39193,-2.87453,12.0
-5.5009,7.27525,1.12626,3.59193,7.95696,-5.33942,9.05013,-2.12187,-2.99737,12.0
-5.67674,7.24212,1.50861,3.75731,7.65837,-4.87081,8.94175,-2.00821,-2.88342,12.0
-5.76739,7.62742,2.08326,3.5233,7.8084,-5.06914,9.15904,-2.76804,-2.99224,12.0
-6.06382,7.32825,2.31076,3.28283,8.10749,-5.5004,9.12014,-3.26172,-2.95099,12.0
-6.18707,7.06154,2.07889,2.75763,8.26158,-5.23937,9.24208,-2.4667,-2.76172,12.0
-6.35321,7.21044,1.61405,2.56661,8.52549,-5.28241,9.68877,-2.08857,-2.91385,12.0
-6.63888,8.0025,0.837349,2.50038,8.4151,-4.93476,9.31352,-2.27604,-2.91653,12.0
-7.01091,9.02944,0.789824,2.80634,8.37676,-4.89037,9.23796,-2.19931,-2.95637,12.0
-7.63303,9.83482,1.20115,3.14296,8.11082,-5.07701,9.50954,-2.05167,-2.64579,12.0
-7.96975,10.3783,2.27192,3.34154,8.11203,-4.80237,9.47231,-2.01346,-2.6464,12.0
-8.32573,10.8412,2.80385,3.27122,8.18888,-4.61029,9.39314,-1.78357,-2.84159,12.0
-8.53242,11.416,3.26066,3.37746,8.14905,-4.87928,9.21346,-2.46903,-2.45328,12.0
-8.51336,11.7898,2.64389,3.40643,8.14686,-5.18852,9.31715,-2.8475,-2.68141,12.0
-8.49135,12.0127,2.14313,3.33786,8.44988,-4.95842,9.12226,-3.4905,-2.83378,12.0
-8.67844,12.6585,2.06117,3.0503,8.53003,-4.38308,9.09009,-2.69324,-2.80046,12.0
-8.48791,13.6421,1.90676,2.72014,8.64691,-3.96351,9.40155,-1.86208,-2.5323,12.0
-8.80423,14.3703,2.43839,2.4789,8.80405,-3.11653,9.36023,-1.97478,-2.64779,12.0
-9.40619,14.565,2.4672,2.18184,8.4506,-5.4053,9.43209,-2.12649,-2.72329,12.0
-10.2588,14.841,2.87686,1.98751,8.17817,-6.80189,9.20934,-2.20164,-2.64793,12.0
-10.1593,15.7077,2.29812,1.79528,9.29595,-3.09179,9.32672,-2.2799,-2.4533,12.0
-10.0537,17.0682,1.79477,1.75296,9.15335,-1.93046,9.51264,-2.0906,-2.52974,12.0
-10.2465,18.2428,1.44154,1.61012,8.45238,-5.41566,9.62822,-2.09227,-2.41278,12.0
-10.5428,18.6534,0.435041,1.74567,8.97491,-6.03444,9.36615,-2.31875,-2.37547,12.0
-10.7398,19.9784,-0.0727157,1.7962,9.06162,-4.33008,9.13062,-2.73241,-2.68404,12.0
-10.4346,20.9615,-0.186922,1.92178,8.98855,-3.94036,9.13172,-2.73273,-2.64543,12.0
-9.9567,21.5224,-0.681992,1.70604,8.98344,-4.79611,9.39559,-2.58284,-2.60507,12.0
-9.288,22.1581,-1.13597,1.58658,9.20842,-4.99261,9.50745,-2.24119,-2.68322,12.0
-8.11734,22.6033,-1.2354,1.82441,9.20978,-4.67854,9.58819,-2.16733,-2.4899,12.0
-7.71128,22.7492,-1.53771,2.15621,9.28143,-5.05997,9.20344,-2.27597,-2.84048,12.0
-7.31771,22.3898,-3.18556,2.65654,9.23459,-6.17366,9.31202,-2.35166,-2.95467,12.0
-6.64303,22.487,-4.44586,2.85627,9.23607,-5.86028,9.2784,-2.46661,-2.79994,12.0
-6.37254,22.7039,-5.40473,2.58782,9.04838,-5.90326,9.24459,-2.61954,-2.64498,12.0
-5.97158,23.4545,-5.97856,2.37027,8.93872,-5.51963,9.32215,-2.73488,-2.5277,12.0
-5.21329,22.6063,-6.81107,2.15094,9.01682,-5.21409,9.43222,-2.73495,-2.60375,12.0
-5.55425,20.4683,-8.57938,1.69505,8.71754,-5.14394,9.2432,-2.88532,-2.64334,12.0
-6.70576,19.5918,-10.0177,1.12149,8.45549,-5.1922,9.24428,-2.46734,-2.68452,12.0
-7.40377,17.7649,-11.2536,0.130487,8.16629,-3.8927,9.39929,-2.50786,-2.48973,12.0
-7.96345,15.6307,-12.7943,-0.161427,8.613,-4.79002,9.40118,-2.35631,-2.45206,12.0
-7.83474,14.715,-13.2511,-0.652142,8.69089,-4.64428,9.47434,-2.47037,-2.48919,12.0
-7.5283,13.5298,-13.9738,-0.42793,8.72679,-4.79522,9.29401,-2.43314,-2.25973,12.0
-7.87852,11.144,-13.7785,-0.157497,8.80204,-4.6744,9.44171,-2.39548,-2.33563,12.0
-7.8924,9.92859,-13.9286,0.306143,8.57625,-4.43294,9.51526,-2.4336,-2.37323,12.0
-8.05371,9.24551,-14.0827,0.384309,8.01199,-4.31353,9.6948,-2.6227,-2.60175,12.0
-7.76341,8.48271,-14.2682,0.740468,7.78811,-3.8417,9.58681,-2.43311,-2.48827,12.0
-7.95048,7.9923,-14.1154,0.713891,7.82847,-3.4551,9.36446,-2.43233,-2.41337,12.0
-7.89342,7.69386,-13.4977,1.13176,8.16552,-3.52607,9.20426,-2.5424,-2.76164,12.0
-8.32308,7.09738,-12.6939,0.829829,8.43057,-3.45496,9.4272,-2.42927,-2.83723,12.0
-8.70906,5.82038,-11.5792,0.279713,8.24034,-4.0064,9.35086,-2.50441,-2.87614,12.0
-8.94281,4.69398,-10.4628,0.0874985,8.05241,-4.04799,9.34916,-2.618,-2.91404,12.0
-9.41649,4.21961,-8.77485,-0.0163522,8.1304,-3.70164,9.44282,-2.38512,-3.60914,12.0
-8.92558,4.41486,-7.729,-0.00899145,8.32023,-3.46979,9.98595,-1.67153,-3.06774,12.0
-8.29341,4.53072,-6.95017,0.0313627,8.73455,-3.43169,10.1489,-1.0299,-2.72275,12.0
-7.51889,4.34022,-6.36062,0.0356906,9.07421,-3.31655,10.2745,-1.22463,-2.21859,12.0
-7.4163,4.19492,-5.55036,0.112418,9.26224,-3.31577,10.5492,-1.95251,-1.63241,12.0
-7.2481,4.01844,-3.93077,0.273182,9.37654,-3.04219,10.7626,-1.5704,-2.09567,12.0
-7.14524,3.53236,-3.04238,0.311842,9.15076,-3.00203,10.2661,3.09618,-5.95009,12.0
-6.47313,3.38336,-2.1466,0.344875,8.22884,-5.67018,11.0915,7.07244,-5.31028,12.0
-5.89878,2.73703,-1.78943,-0.27616,9.19524,-2.27713,12.0555,7.43849,-4.37651,12.0
-5.31909,2.09205,-1.27824,-0.542194,9.33801,-3.5602,11.5945,7.48284,-4.806,12.0
-4.80481,1.18509,-0.420751,-0.570461,9.60378,-3.25181,11.256,6.5348,-4.68782,12.0
-4.26717,0.122735,0.052735,-0.846086,9.87478,-2.28966,11.6373,6.19882,-5.68515,12.0
-3.71457,-0.519273,0.871413,-0.881961,10.2894,-2.25294,12.1706,6.07871,-5.33163,12.0
-3.55628,-0.584623,2.18258,-0.858218,10.4741,-2.75648,12.1726,4.97537,-5.05464,12.0
-4.02953,-0.178044,4.79126,-0.838475,10.5915,-2.09825,11.8077,3.60605,-4.47104,12.0
-4.25002,0.450772,7.0181,-0.95297,10.1026,-2.06001,11.746,2.53794,-3.80902,12.0
-3.69886,0.613494,8.71925,-0.689005,9.46142,-2.09187,11.901,2.49742,-3.61423,12.0
-2.60669,0.0738828,8.73743,-0.610488,9.4617,-2.01301,11.8421,3.4439,-3.23481,12.0
-1.51016,-1.04249,7.9109,-0.645271,9.42494,-1.89735,11.623,3.86201,-3.12389,12.0
-0.841603,-2.38597,6.77083,-1.18325,9.50088,-2.06223,11.2438,2.91517,-3.1219,12.0
-0.0958658,-3.69176,5.67027,-1.81941,10.07,-1.72712,11.1211,1.96827,-3.31023,12.0
-0.129012,-4.41965,4.86399,-2.16891,10.2202,-1.96626,10.4421,0.947386,-3.31086,12.0
-0.922859,-4.45146,4.85221,-2.24089,9.94919,-3.08959,9.71832,0.841519,-3.74211,12.0
-1.71538,-3.91485,4.76155,-2.17943,9.98324,-3.59196,9.34804,1.18496,-3.67086,12.0
-2.43963,-3.2194,5.51811,-2.10914,10.4796,-2.54684,8.97427,1.49141,-3.71518,12.0
-2.76565,-3.05198,6.97518,-1.87244,10.4807,-2.27151,8.63275,1.22872,-3.83282,12.0
-2.54515,-2.55318,7.78503,-1.21428,9.87016,-3.14818,8.24008,1.07367,-3.14127,12.0
-2.67306,-1.90235,8.31974,-0.386256,8.92439,-3.40115,7.92076,0.842536,-2.48709,12.0
-2.76148,-1.45053,7.85505,0.16311,8.39946,-2.80868,7.24915,-0.0284007,-2.25704,12.0
-2.80223,-0.54204,7.58196,0.370091,7.6876,-2.18308,7.27463,-1.05186,-2.48196,12.0
-3.21366,0.446918,7.49549,0.441893,7.31005,-2.29671,6.62865,-2.0717,-2.63662,12.0
-3.64192,0.749952,7.06469,-0.105887,6.70641,-2.73061,6.14095,-2.71472,-2.56045,12.0
-3.9994,0.369497,6.63726,-0.323288,6.22048,-2.30704,5.48162,-3.13293,-1.98577,12.0
-4.31507,-0.199605,6.36504,-0.159794,5.20647,-1.83613,4.99633,-2.25561,-2.11196,12.0
-4.39813,-0.693237,6.24999,0.618953,4.0789,-1.1601,3.73431,-1.72892,-0.545998,12.0
-4.26177,-0.27175,6.82793,0.830657,2.99179,-0.339588,1.04911,-9.19511,-0.141305,12.0
-3.3994,0.714287,7.53029,1.23164,2.28011,0.405688,8.19935,-11.2444,8.2415,12.0
-2.46467,2.19127,8.03964,1.57601,1.4891,0.530661,-0.181421,-5.81968,5.92228,12.0
-1.33021,3.62186,7.7824,1.42096,0.510586,0.531033,-7.22632,-7.27693,8.44458,12.0
0.347298,4.51189,6.9578,1.21174,-0.0575061,-0.0517255,2.32995,-6.43215,-18.7069,12.0
1.78517,4.76638,6.97848,1.26271,-0.101098,-0.902521,14.2039,-4.89997,-1.49946,12.0
2.03658,5.367,6.47989,1.44444,1.74021,-1.36987,25.1329,-8.62589,-4.60578,12.0
1.73181,7.30021,6.00695,1.1011,4.79806,-0.37928,24.3618,1.86407,-10.0042,12.0
0.888197,9.67119,7.33337,-0.165028,7.69767,-0.953736,18.0075,4.27631,-7.61455,12.0
0.0392077,13.177,8.27101,-0.929278,9.83581,-2.52337,7.86107,1.63714,-2.10674,12.0
-0.828615,18.2406,9.43404,-2.08958,13.9837,-2.20938,9.34175,3.55039,-0.405487,12.0
-1.24769,22.9489,9.45037,-1.7004,20.0429,-2.49308,6.56586,7.00286,-2.6164,12.0
-1.39889,24.8437,9.05684,0.545727,27.1011,-4.48881,2.47133,10.6837,-3.87751,12.0
-0.538165,23.0072,8.11374,4.93012,32.8653,-7.48707,16.7081,7.98673,-5.33553,12.0
-0.557583,21.8943,6.69317,8.95511,36.3314,-10.8329,28.5039,3.51447,-10.7051,12.0
-2.35912,23.0378,5.70014,9.43304,35.3099,-11.3243,27.1328,-3.3849,-6.31574,12.0
-5.2965,25.212,4.41721,7.65107,33.4072,-9.56919,17.1517,3.11813,-4.60615,12.0
-8.48229,27.3447,2.5149,6.31297,30.1366,-9.42792,15.4216,10.145,-3.62559,12.0
-10.8527,27.9521,0.476004,6.50129,27.125,-9.22112,14.6043,7.33923,-8.13154,12.0
-11.3693,27.3339,-1.22309,6.11151,24.8751,-8.02051,17.0048,5.57333,-7.5943,12.0
-10.7147,26.1481,-1.70962,4.12847,22.0299,-6.53708,22.1047,1.953,-5.20415,12.0
-9.27246,24.879,-2.33802,1.5767,18.585,-4.90711,26.9882,-3.90116,-3.4198,12.0
-7.91728,23.4941,-3.27524,0.194838,15.0585,-3.64289,32.6976,-6.958,-0.756779,12.0
-8.21854,24.0269,-3.35852,0.169043,11.9381,-2.93624,38.5995,-12.1364,1.18818,12.0
-7.51224,24.7661,-4.92842,0.598905,8.88234,-3.57677,24.8395,-13.1568,-7.47489,12.0
-4.97543,24.0563,-5.69626,0.899407,6.19985,-4.76296,10.219,-22.6874,3.81824,12.0
-3.21804,24.0379,-6.2087,-0.66524,4.17223,-4.66855,-1.40534,-5.28992,-6.9053,12.0
-1.57288,24.6925,-7.91819,-2.9973,2.23859,-2.18765,-1.39476,25.4132,-33.298,12.0
2.59175,21.982,-10.3483,-3.70256,-0.831834,0.0166446,-2.64413,20.0279,-14.4457,12.0
4.60047,17.5553,-11.4195,-3.22052,-4.91806,-2.63309,-1.46443,5.77162,-8.44095,12.0
4.05134,14.3828,-10.2624,-2.23226,-6.96259,-3.80889,7.59071,6.42065,-11.1692,12.0
3.39765,12.0845,-9.0328,-1.76682,-6.64364,-0.974861,11.9638,3.58658,-6.86187,12.0
3.15653,9.65884,-8.95126,-1.5983,-6.18891,-0.469914,10.68,4.15766,-6.0682,12.0
2.79774,7.76316,-9.10419,-1.65988,-4.68887,-1.40521,8.26058,3.7616,-6.86234,12.0
3.24436,6.91498,-10.2108,-1.72924,-2.95606,-1.33465,8.52589,-0.472643,-4.63374,12.0
3.94659,6.75399,-10.6231,-0.964905,-1.75379,-1.36344,8.92252,-5.71254,-0.236533,12.0
3.03407,4.44938,-10.3211,0.597846,-1.30709,-1.3753,4.56917,-11.5756,0.411231,12.0
2.9844,5.10885,-12.9797,2.71742,-0.15932,-3.23795,0.220527,-12.7355,1.64729,12.0
1.8216,-1.61264,-14.6294,2.43286,2.78145,-2.82674,-1.87578,-7.11558,3.17309,12.0
0.415808,-6.34756,-14.9808,2.91033,4.32744,-2.28102,-2.72033,-1.47032,5.29041,12.0
-0.086051,-7.34088,-16.1781,3.09905,1.46648,-2.0747,-4.0477,-0.593001,5.8116,12.0
-1.76902,-10.5987,-12.8439,1.72818,-1.79408,-0.462655,-5.7949,-4.23584,6.8968,12.0
-0.842846,-9.38896,-12.5262,-0.19123,-3.07067,-0.841767,-6.99529,-10.0455,7.88528,12.0
-1.42756,-6.49122,-11.4671,-0.731144,-1.5652,-1.20493,-8.58822,-14.7173,9.32576,12.0
-1.24641,-4.75251,-12.0476,-0.389818,0.0978481,-0.119966,-10.7649,-16.0707,9.35042,12.0
-2.19756,-4.89831,-12.2153,-0.49098,1.19249,0.223132,-9.64746,-13.0829,9.92218,12.0
-4.02769,-7.58587,-8.88523,-0.935427,0.895796,0.680695,-6.61541,-10.6686,9.51381,12.0
-4.47549,-9.44525,-5.07542,-0.741056,0.0217989,-0.397129,-3.9555,-11.4254,7.15323,12.0
-4.29404,-8.05587,-2.30629,0.108804,-0.0158822,0.00559963,0.352502,-8.5638,6.79376,12.0
-4.0995,-5.75427,0.652384,1.64719,-0.272179,1.81547,2.47505,-7.87902,4.99756,12.0
-3.36245,-3.50103,2.92658,1.65746,-0.429131,0.88686,4.50941,-7.01043,4.00971,12.0
-2.1337,-2.06633,3.20956,1.89835,-0.28531,0.000175003,9.41567,-4.67419,2.42476,12.0
-1.54066,-1.38243,3.83193,1.19009,1.41395,0.36903,14.8506,0.900287,-0.91139,12.0
-1.37776,-0.282356,3.94612,0.845306,4.49159,-1.2735,21.3503,2.51915,-4.21207,12.0
-1.77368,1.20283,4.20459,0.469646,8.29474,-1.44755,35.3283,6.55365,-6.83363,12.0
-2.01704,3.95654,6.42392,1.23994,13.1949,-0.326616,64.3943,12.2283,-17.2987,12.0
-2.14513,5.83878,8.87885,1.92451,17.6618,-2.07118,56.5252,28.6263,-24.736,12.0
-1.04222,8.08608,10.8122,1.80359,22.9403,-6.6596,23.3987,11.0091,-17.9431,12.0
0.845516,10.5425,11.371,-1.42318,30.0017,-10.8067,30.9274,1.11676,-11.8617,12.0
2.74225,12.6408,10.0837,-7.03182,36.0388,-11.6636,45.0606,19.7722,-19.6662,12.0
2.24673,15.5878,8.25746,-11.422,37.999,-13.4533,37.2209,10.7327,-22.5847,12.0
1.43515,19.4903,6.92357,-13.4847,36.7626,-13.5253,31.337,5.41052,-21.9174,12.0
0.0235839,23.6075,7.85072,-12.1764,37.5402,-9.28358,29.396,4.49803,-20.2723,12.0
-1.9975,27.4728,9.77026,-8.82902,38.9092,-5.70378,26.5308,4.5067,-14.4747,12.0
-4.14826,29.7907,8.2677,-6.30488,38.9698,-6.66499,20.5033,7.74561,-11.2765,12.0
-5.18678,29.4996,4.51985,-4.19731,36.8786,-8.6335,17.0446,8.35901,-9.34771,12.0
